"구분(1)",구분(2),구분(3),구분(4),2024.05,2024.06,2024.07,2024.08,2024.09,2024.10
"도시대기",경상북도,영천,영천시,13,19,16,12,7,9
"도시대기",경상북도,의성,의성읍,15,18,10,11,9,9
"도시대기",경상북도,의성,안계면사무소,15,13,6,10,8,11
"도시대기",경상북도,포항,장흥동,15,17,13,14,12,13
"도시대기",경상북도,포항,장량동,14,17,12,12,9,9
"도시대기",경상북도,포항,대도동,15,19,13,14,11,12
"도시대기",경상북도,포항,대송면,14,17,13,14,9,10
"도시대기",경상북도,포항,3공단,19,19,13,14,12,15
"도시대기",경상북도,포항,송도동,20,21,16,16,11,12
"도시대기",경상북도,포항,오천읍,21,23,15,15,14,15
"도시대기",경상북도,포항,청림동,18,21,14,15,11,14
"도시대기",경상북도,포항,연일읍,16,19,12,14,9,12
"도시대기",경상북도,포항,제철동,19,20,12,13,13,15
"도시대기",경상북도,포항,양덕동,19,21,13,13,10,12
"도시대기",경상북도,구미,공단동,14,15,11,13,14,16
"도시대기",경상북도,구미,원평동,11,11,7,10,9,12
"도시대기",경상북도,구미,형곡동,14,12,8,13,12,17
"도시대기",경상북도,구미,4공단,14,15,10,11,10,12
"도시대기",경상북도,구미,진미동,14,15,11,16,13,16
"도시대기",경상북도,김천,대광동,16,18,11,13,11,15
"도시대기",경상북도,김천,율곡동,13,13,8,11,9,10
"도시대기",경상북도,김천,평화남산동,18,18,11,14,12,16
"도시대기",경상북도,경주,성건동,13,16,10,11,9,9
"도시대기",경상북도,경주,보덕동,10,13,8,8,6,6
"도시대기",경상북도,경주,안강읍,13,16,7,9,7,9
"도시대기",경상북도,경주,외동읍,14,19,9,10,8,9
"도시대기",경상북도,안동,명륜동,17,19,12,12,9,10
"도시대기",경상북도,영주,가흥동,16,16,9,11,11,13
"도시대기",경상북도,영주,영주동,20,20,13,14,12,14
"도시대기",경상북도,경산,중방동,18,20,12,13,11,14
"도시대기",경상북도,경산,하양읍,16,21,16,17,13,12
"도시대기",경상북도,경산,진량읍,17,20,14,14,13,14
"도시대기",경상북도,상주,상주시,19,22,10,8,7,14
"도시대기",경상북도,칠곡,칠곡군,17,18,12,11,9,11
"도시대기",경상북도,울진,울진군,8,11,4,4,5,8
"도시대기",경상북도,봉화,석포면,11,14,10,11,7,7
"도시대기",경상북도,봉화,봉화군,14,15,8,10,8,8
"도시대기",경상북도,울릉,울릉읍,14,15,10,10,7,9
"도시대기",경상북도,고령,대가야읍,18,20,15,16,10,11
"도시대기",경상북도,성주,성주군,17,19,13,14,13,13
"도시대기",경상북도,예천,예천군,15,14,11,12,9,11
"도시대기",경상북도,청도,화양읍,14,17,9,9,7,7
"도시대기",경상북도,청송,청송군,11,13,7,9,6,6
"도시대기",경상북도,영양,영양군,12,14,9,9,7,10
"도시대기",경상북도,문경,문경시,12,14,6,8,5,10
"도시대기",경상남도,창원,명서동,13,16,8,11,11,9
"도시대기",경상남도,창원,웅남동,18,19,11,16,12,12
"도시대기",경상남도,창원,성주동,15,17,10,16,9,10
"도시대기",경상남도,창원,용지동,15,17,9,13,10,10
"도시대기",경상남도,창원,사파동,13,16,10,13,10,10
"도시대기",경상남도,창원,경화동,13,13,7,11,8,8
"도시대기",경상남도,창원,회원동,16,20,12,16,15,13
"도시대기",경상남도,창원,봉암동,16,17,10,14,11,11
"도시대기",경상남도,창원,월영동,13,15,9,14,10,10
"도시대기",경상남도,창원,내서읍,14,15,9,13,10,11
"도시대기",경상남도,진주,상봉동,13,13,7,11,8,8
"도시대기",경상남도,진주,대안동,15,16,10,14,10,10
"도시대기",경상남도,진주,상대동,17,19,13,18,14,12
"도시대기",경상남도,진주,정촌면,13,13,6,11,9,9
"도시대기",경상남도,하동,하동읍,12,14,7,14,10,7
"도시대기",경상남도,하동,금성면,13,14,8,16,9,7
"도시대기",경상남도,김해,동상동,16,19,10,13,11,11
"도시대기",경상남도,김해,삼방동,12,14,9,11,8,8
"도시대기",경상남도,김해,장유동,10,11,5,9,7,8
"도시대기",경상남도,김해,진영읍,15,18,11,15,11,11
"도시대기",경상남도,김해,진례면,12,14,6,9,8,9
"도시대기",경상남도,양산,북부동,14,17,10,14,11,9
"도시대기",경상남도,양산,삼호동,11,16,8,13,11,11
"도시대기",경상남도,양산,물금읍,10,11,6,9,7,7
"도시대기",경상남도,거제,아주동,12,12,6,10,8,8
"도시대기",경상남도,거제,고현동,10,10,5,11,8*,8
"도시대기",경상남도,사천,사천읍,12,12,6,9,7,8
"도시대기",경상남도,사천,향촌동,9,9,4,8,6,7
"도시대기",경상남도,밀양,내일동,14,17,9,10,8,8
"도시대기",경상남도,통영,무전동,11,15,7,14,10,11
"도시대기",경상남도,고성,고성읍,13,14,8,12,9,10
"도시대기",경상남도,거창,거창읍,13,15,10,13,11,11
"도시대기",경상남도,함안,가야읍,13,16,8,12,10,10
"도시대기",경상남도,함양,함양읍,16,15,6,14,11,10
"도시대기",경상남도,남해,남해읍,11,12,7,13,8,9
"도시대기",경상남도,산청,산청읍,12,15,9,13,10,9
"도시대기",경상남도,의령,의령읍,14,15,9,14,11,10
"도시대기",경상남도,창녕,창녕읍,15,17,11,15,11,11
"도시대기",경상남도,합천,합천읍,15,15,9,14,10,8
"도시대기",제주특별자치도,제주,이도동,14,12,7,12,9,10
"도시대기",제주특별자치도,제주,연동,15,13,8,12,10,11
"도시대기",제주특별자치도,제주,조천읍,13,11,7,12,9,9
"도시대기",제주특별자치도,제주,한림읍,14,12,8,14,13,12
"도시대기",제주특별자치도,제주,화북동,16,14,9,14,12,14
"도시대기",제주특별자치도,제주,애월읍,11,9,5,10,8,9
"도시대기",제주특별자치도,서귀포,동홍동,14,11,6,12,10,11
"도시대기",제주특별자치도,서귀포,성산읍,15,14,7,13,10,11
"도시대기",제주특별자치도,서귀포,대정읍,12,11,5,9,7,7
"도시대기",제주특별자치도,서귀포,남원읍,14,12,8,13,12,11
"도시대기",제주특별자치도,서귀포,강정동,12,9,5,10,11,10
"국가배경농도",인천광역시,옹진군,백령도,13,10,11,11,9,21
"국가배경농도",인천광역시,옹진군,연평도,14,11,10*,6*,8,20**
"국가배경농도",인천광역시,옹진군,울도,16,13,10,14*,10,16
"국가배경농도",충청남도,태안,격렬비열도,13,17,15,25,11,16**
"국가배경농도",충청남도,보령,외연도,15,11,8,12,10,20
"국가배경농도",전라남도,영광,안마도,15,10,9,10,9,14
"국가배경농도",전라남도,신안,홍도,22*,10,7,11,10,16
"국가배경농도",전라남도,신안,가거도,19*,13,11,16,13,15*
"국가배경농도",전북특별자치도,군산,말도,15,13,9,13,15**,15
"국가배경농도",경상북도,울릉군,태하리,17,16,9,8,5,9
"국가배경농도",제주특별자치도,제주,고산리,14,9,7,12,10,13
"교외대기",인천광역시,강화군,석모리,9,9,7,9,7,16
"교외대기",인천광역시,옹진군,덕적도,11,10,10*,13,16**,15
"교외대기",경기도,이천,설성면,18,19,10*,12,8*,18*
"교외대기",경기도,파주,파주,12,13,7,10,5*,12
"교외대기",경기도,포천,관인면,17,16,12,13,8,6
"교외대기",경기도,연천,연천(DMZ),8,11,9,7,7,12
"교외대기",강원특별자치도,양구,방산면,9,11,9,8,4,6
"교외대기",강원특별자치도,고성,간성읍,14,15,9*,12,9,12
"교외대기",강원특별자치도,고성,인제(DMZ),13,18,11*,14,17,18
"교외대기",강원특별자치도,고성,고성(DMZ),15**,-,-,-,6*,7
"교외대기",강원특별자치도,정선,북평면,19,16,11,12,9,11
"교외대기",강원특별자치도,철원,철원(DMZ),17,14,9,13,8,15
"교외대기",강원특별자치도,화천,화천(DMZ),17,19,11,14,5,9
"교외대기",강원특별자치도,횡성,치악산,15,16,10,12,11,15
"교외대기",충청북도,괴산,청천면,15,14,7,9,7,14
"교외대기",충청북도,음성,금왕,17,18,12,13,9,14
"교외대기",충청남도,태안,파도리,17,16,10,14,11,22
"교외대기",충청남도,공주,사곡면,15,17,11,11,8,11
"교외대기",전북특별자치도,임실,운암면,12,13,7,10,8,10
"교외대기",전북특별자치도,부안,새만금,18,16,10,14,15,18
"교외대기",전라남도,화순,송단리,10,8,5,11*,-,-
"교외대기",경상북도,영덕,강구면,11,15,8,10,7,10
"교외대기",경상북도,영천,화북면,11,9,9,10,9,9
"교외대기",경상북도,의성,안계면,9*,13,11,14,13,15
"교외대기",경상남도,창원,대산면,17,23,10,16,12,10
"교외대기",경상남도,거제,저구리,13,11,6,14,10,11*
"교외대기",경상남도,거창,남상면,15,14*,8,15,-,11
"도로변대기",서울특별시,서울특별시,한강대로,17,19,14,17,10,14
"도로변대기",서울특별시,서울특별시,청계천로,16,18,13,17,11,14
"도로변대기",서울특별시,서울특별시,종로,15,17,11,16,9,11
"도로변대기",서울특별시,서울특별시,홍릉로,15,18,12,17,10,12
"도로변대기",서울특별시,서울특별시,신촌로,18,20,14,18,11,15
"도로변대기",서울특별시,서울특별시,영등포로,17,19,13,17,10,13
"도로변대기",서울특별시,서울특별시,도산대로,18,20,11,12,11,19
"도로변대기",서울특별시,서울특별시,천호대로,14,16,11,14,13,15
"도로변대기",서울특별시,서울특별시,강남대로,16,17,10,13,8,12
"도로변대기",서울특별시,서울특별시,강변북로,15,16,11,12,7,12
"도로변대기",서울특별시,서울특별시,화랑로,15,18,12,17,10,12
"도로변대기",서울특별시,서울특별시,공항대로,15,17,11,17,10,14
"도로변대기",서울특별시,서울특별시,동작대로,17,19,14,19,12,14
"도로변대기",서울특별시,서울특별시,정릉로,16,20,14,18,11,15
"도로변대기",서울특별시,서울특별시,시흥대로,17,20,14,20,12,15
"도로변대기",서울특별시,서울특별시,시도평균,16,18,12,16,10,14
"도로변대기",부산광역시,부산광역시,온천동,14,16,8,11,8,9
"도로변대기",부산광역시,부산광역시,초량동,14,16,9,11,8,8
"도로변대기",부산광역시,부산광역시,삼락동,14,16,6,10,7,9
"도로변대기",부산광역시,부산광역시,우동,12,15,7,8,6,6
"도로변대기",부산광역시,부산광역시,시도평균,13,16,8,10,7,8
"도로변대기",대구광역시,대구광역시,평리동,13,15,8,10,7,10
"도로변대기",대구광역시,대구광역시,이곡동,14,16,10,10,10,13
"도로변대기",대구광역시,대구광역시,충혼탑,9,10,5,6,5,4**
"도로변대기",대구광역시,대구광역시,서변동,11,12,6,8,6,8
"도로변대기",대구광역시,대구광역시,연호동,12,12,6,11,6,9
"도로변대기",대구광역시,대구광역시,시도평균,12,13,7,9,7,10
"도로변대기",인천광역시,인천광역시,석바위,16,18,13,18,11,17
"도로변대기",인천광역시,인천광역시,부평역,25,25,20,23,17,24
"도로변대기",인천광역시,인천광역시,송현,17,21,15,23,14,18
"도로변대기",인천광역시,인천광역시,서해,20,20,15,19,17,25
"도로변대기",인천광역시,인천광역시,남동,18,19,15,17,11,18
"도로변대기",인천광역시,인천광역시,중봉,17,19,14,20,12,16
"도로변대기",인천광역시,인천광역시,임학,16,16,11,15,9,17
"도로변대기",인천광역시,인천광역시,시도평균,19,20,15,19,13,19
"도로변대기",광주광역시,광주광역시,치평동,14,12,6,13,11,15
"도로변대기",광주광역시,광주광역시,운암동,15,14,6,12,9,13
"도로변대기",광주광역시,광주광역시,시도평균,15,13,6,12,10,14
"도로변대기",대전광역시,대전광역시,대흥동1,17,18,10,16,10,14
"도로변대기",대전광역시,대전광역시,월평동,9,13,7,13,9,11
"도로변대기",대전광역시,대전광역시,시도평균,13,16,8,14,9,12
"도로변대기",울산광역시,울산광역시,신정로,15,18,11,13,9,8
"도로변대기",울산광역시,울산광역시,북부순환도로,14,19,10,11,9,8
"도로변대기",울산광역시,울산광역시,산업로,15,20,12,15,10,9
"도로변대기",울산광역시,울산광역시,시도평균,14,19,11,13,9,8
"도로변대기",세종특별자치시,세종특별자치시,보람동,19,21,14,18,14,16
"도로변대기",경기도,수원,경수대로(동수원),15,17,10,15,9,13
"도로변대기",경기도,성남,성남대로(모란역),12,15,9,13,7,10
"도로변대기",경기도,성남,대왕판교로(백현동),12,14,9,12,8,11
"도로변대기",경기도,안산,중앙대로(고잔동),14,15,9,14,9,15
"도로변대기",경기도,고양,백마로(마두역),18,20,15,16,10,17
"도로변대기",경기도,시흥,서해안로,17,20,15,19,14,18
"도로변대기",경기도,부천,송내대로(중동),14,15,8,11,6,14
"도로변대기",경기도,남양주,경춘로,18,19,12,14,9,13
"도로변대기",경기도,용인,중부대로(구갈동),15,17,10,14,10,12
"도로변대기",경기도,김포,한강로,17,19,14,17,13,20
"도로변대기",경기도,오산,금암로(신장동),16,19,13,19,12,15
"도로변대기",경기도,시도평균,소계,15,17,11,15,10,14
"도로변대기",강원특별자치도,춘천,온의동,12,14,10,11,7,10
"도로변대기",충청북도,청주,복대동,18,17,9,13,9,18
"도로변대기",충청남도,천안,성성동,21,21,14,19,13,20
"도로변대기",충청남도,당진,복운리,17,17,9,14,10,16
"도로변대기",충청남도,아산,장재리,16,16,9,12,10,13
"도로변대기",충청남도,시도평균,소계,18,18,11,15,11,16
"도로변대기",전북특별자치도,전주,서신동,13,13,6,11,8,10
"도로변대기",전북특별자치도,익산,금마면,17,18,10,14,12,15
"도로변대기",전북특별자치도,시도평균,소계,15,15,8,13,10,13
"도로변대기",경상북도,포항,우현동,17,20,12,11,8,11
"도로변대기",경상남도,창원,삼진로,14,14,8,13,10,10
"도로변대기",경상남도,창원,반송로,12,15,8,13,9,8
"도로변대기",경상남도,김해,김해대로,15,17,10,15,10,10
"도로변대기",경상남도,시도평균,소계,14,16,8,14,9,9
"도로변대기",제주특별자치도,제주,노형로,12,10,7,11,9,9
